2025-07-17 16:21:25,236 INFO  Logger.cs: 70 - 
2025-07-21 09:13:39,996 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link_4-1
2025-07-21 09:13:39,997 INFO  ExportHelperExtension.cs: 1136 - Found 29 in link_4-1
2025-07-21 09:13:39,998 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link_4-1
2025-07-21 09:13:39,999 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link_2-1
2025-07-21 09:13:39,999 INFO  ExportHelperExtension.cs: 1136 - Found 27 in link_2-1
2025-07-21 09:13:40,000 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link_2-1
2025-07-21 09:13:40,000 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link_1-1
2025-07-21 09:13:40,001 INFO  ExportHelperExtension.cs: 1136 - Found 29 in link_1-1
2025-07-21 09:13:40,002 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link_1-1
2025-07-21 09:13:40,002 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link_3-1
2025-07-21 09:13:40,003 INFO  ExportHelperExtension.cs: 1136 - Found 27 in link_3-1
2025-07-21 09:13:40,004 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link_3-1
2025-07-21 09:13:40,004 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link_5-1
2025-07-21 09:13:40,005 INFO  ExportHelperExtension.cs: 1136 - Found 29 in link_5-1
2025-07-21 09:13:40,006 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link_5-1
2025-07-21 09:13:40,006 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link_6-1
2025-07-21 09:13:40,006 INFO  ExportHelperExtension.cs: 1136 - Found 27 in link_6-1
2025-07-21 09:13:40,007 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link_6-1
2025-07-21 09:13:40,311 INFO  SwAddin.cs: 339 - Loading config tree
2025-07-21 09:13:40,315 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2025-07-21 09:13:40,317 INFO  SwAddin.cs: 344 - Showing property manager
2025-07-21 09:14:03,231 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-07-21 09:14:29,107 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-07-21 09:14:34,838 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-07-21 09:15:06,378 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-07-21 09:20:50,351 INFO  SwAddin.cs: 294 - Assembly export called for file 0717
2025-07-21 09:20:51,701 INFO  SwAddin.cs: 313 - Saving assembly
2025-07-21 09:20:51,760 INFO  SwAddin.cs: 316 - Opening property manager
2025-07-21 09:20:51,760 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 0717
2025-07-21 09:20:51,762 INFO  ExportHelperExtension.cs: 1136 - Found 52 in 0717
2025-07-21 09:20:51,763 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 0717
2025-07-21 09:20:51,763 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-07-21 09:20:51,763 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2025-07-21 09:20:51,763 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link_4-1
2025-07-21 09:20:51,764 INFO  ExportHelperExtension.cs: 1136 - Found 29 in link_4-1
2025-07-21 09:20:51,764 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link_4-1
2025-07-21 09:20:51,764 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link_2-1
2025-07-21 09:20:51,765 INFO  ExportHelperExtension.cs: 1136 - Found 27 in link_2-1
2025-07-21 09:20:51,765 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link_2-1
2025-07-21 09:20:51,765 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link_1-1
2025-07-21 09:20:51,766 INFO  ExportHelperExtension.cs: 1136 - Found 29 in link_1-1
2025-07-21 09:20:51,766 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link_1-1
2025-07-21 09:20:51,766 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link_3-1
2025-07-21 09:20:51,767 INFO  ExportHelperExtension.cs: 1136 - Found 27 in link_3-1
2025-07-21 09:20:51,767 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link_3-1
2025-07-21 09:20:51,767 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link_5-1
2025-07-21 09:20:51,768 INFO  ExportHelperExtension.cs: 1136 - Found 29 in link_5-1
2025-07-21 09:20:51,768 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link_5-1
2025-07-21 09:20:51,768 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link_6-1
2025-07-21 09:20:51,769 INFO  ExportHelperExtension.cs: 1136 - Found 27 in link_6-1
2025-07-21 09:20:51,769 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link_6-1
2025-07-21 09:20:51,770 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 0717
2025-07-21 09:20:51,770 INFO  ExportHelperExtension.cs: 1136 - Found 52 in 0717
2025-07-21 09:20:51,770 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [RefAxis] in 0717
2025-07-21 09:20:51,771 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-07-21 09:20:51,771 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2025-07-21 09:20:51,771 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link_4-1
2025-07-21 09:20:51,793 INFO  ExportHelperExtension.cs: 1136 - Found 29 in link_4-1
2025-07-21 09:20:51,794 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link_4-1
2025-07-21 09:20:51,795 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link_2-1
2025-07-21 09:20:51,795 INFO  ExportHelperExtension.cs: 1136 - Found 27 in link_2-1
2025-07-21 09:20:51,796 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link_2-1
2025-07-21 09:20:51,797 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link_1-1
2025-07-21 09:20:51,797 INFO  ExportHelperExtension.cs: 1136 - Found 29 in link_1-1
2025-07-21 09:20:51,798 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link_1-1
2025-07-21 09:20:51,799 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link_3-1
2025-07-21 09:20:51,799 INFO  ExportHelperExtension.cs: 1136 - Found 27 in link_3-1
2025-07-21 09:20:51,800 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link_3-1
2025-07-21 09:20:51,801 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link_5-1
2025-07-21 09:20:51,802 INFO  ExportHelperExtension.cs: 1136 - Found 29 in link_5-1
2025-07-21 09:20:51,802 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link_5-1
2025-07-21 09:20:51,803 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link_6-1
2025-07-21 09:20:51,803 INFO  ExportHelperExtension.cs: 1136 - Found 27 in link_6-1
2025-07-21 09:20:51,803 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link_6-1
2025-07-21 09:20:52,052 INFO  SwAddin.cs: 339 - Loading config tree
2025-07-21 09:20:52,054 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2025-07-21 09:20:52,055 INFO  SwAddin.cs: 344 - Showing property manager
2025-07-21 09:20:59,172 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-07-21 09:21:26,105 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-07-21 09:21:32,354 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-07-21 09:22:06,060 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-07-21 09:22:25,298 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-07-21 09:22:33,520 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-07-21 09:22:38,235 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-07-21 09:22:48,022 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-07-21 09:23:10,730 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-07-21 09:23:12,607 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-07-21 09:23:24,475 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-07-21 09:23:28,295 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-07-21 09:23:30,886 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-07-21 09:23:34,760 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-07-21 09:23:37,638 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-07-21 09:23:38,855 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-07-21 09:23:40,202 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-07-21 09:23:44,870 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2025-07-21 09:23:44,997 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-07-21 09:27:50,638 INFO  SwAddin.cs: 294 - Assembly export called for file 0717
2025-07-21 09:27:50,639 INFO  SwAddin.cs: 299 - Save is required
2025-07-21 09:27:50,639 INFO  SwAddin.cs: 313 - Saving assembly
2025-07-21 09:27:50,968 INFO  SwAddin.cs: 316 - Opening property manager
2025-07-21 09:27:50,969 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 0717
2025-07-21 09:27:50,970 INFO  ExportHelperExtension.cs: 1136 - Found 59 in 0717
2025-07-21 09:27:50,970 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [CoordSys] in 0717
2025-07-21 09:27:50,970 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-07-21 09:27:50,971 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2025-07-21 09:27:50,971 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link_4-1
2025-07-21 09:27:50,971 INFO  ExportHelperExtension.cs: 1136 - Found 29 in link_4-1
2025-07-21 09:27:50,972 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link_4-1
2025-07-21 09:27:50,972 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link_2-1
2025-07-21 09:27:50,972 INFO  ExportHelperExtension.cs: 1136 - Found 27 in link_2-1
2025-07-21 09:27:50,973 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link_2-1
2025-07-21 09:27:50,973 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link_1-1
2025-07-21 09:27:50,974 INFO  ExportHelperExtension.cs: 1136 - Found 29 in link_1-1
2025-07-21 09:27:50,974 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link_1-1
2025-07-21 09:27:50,974 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link_3-1
2025-07-21 09:27:50,974 INFO  ExportHelperExtension.cs: 1136 - Found 27 in link_3-1
2025-07-21 09:27:50,974 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link_3-1
2025-07-21 09:27:50,976 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link_5-1
2025-07-21 09:27:50,976 INFO  ExportHelperExtension.cs: 1136 - Found 29 in link_5-1
2025-07-21 09:27:50,977 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link_5-1
2025-07-21 09:27:50,977 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link_6-1
2025-07-21 09:27:50,977 INFO  ExportHelperExtension.cs: 1136 - Found 27 in link_6-1
2025-07-21 09:27:50,978 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link_6-1
2025-07-21 09:27:50,978 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 0717
2025-07-21 09:27:50,978 INFO  ExportHelperExtension.cs: 1136 - Found 59 in 0717
2025-07-21 09:27:50,979 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [RefAxis] in 0717
2025-07-21 09:27:50,979 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-07-21 09:27:50,979 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2025-07-21 09:27:50,980 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link_4-1
2025-07-21 09:27:50,980 INFO  ExportHelperExtension.cs: 1136 - Found 29 in link_4-1
2025-07-21 09:27:50,980 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link_4-1
2025-07-21 09:27:50,981 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link_2-1
2025-07-21 09:27:50,981 INFO  ExportHelperExtension.cs: 1136 - Found 27 in link_2-1
2025-07-21 09:27:50,982 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link_2-1
2025-07-21 09:27:50,982 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link_1-1
2025-07-21 09:27:50,983 INFO  ExportHelperExtension.cs: 1136 - Found 29 in link_1-1
2025-07-21 09:27:50,983 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link_1-1
2025-07-21 09:27:50,983 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link_3-1
2025-07-21 09:27:50,984 INFO  ExportHelperExtension.cs: 1136 - Found 27 in link_3-1
2025-07-21 09:27:50,984 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link_3-1
2025-07-21 09:27:50,985 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link_5-1
2025-07-21 09:27:50,985 INFO  ExportHelperExtension.cs: 1136 - Found 29 in link_5-1
2025-07-21 09:27:50,986 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link_5-1
2025-07-21 09:27:50,986 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link_6-1
2025-07-21 09:27:50,986 INFO  ExportHelperExtension.cs: 1136 - Found 27 in link_6-1
2025-07-21 09:27:50,987 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link_6-1
2025-07-21 09:27:51,240 INFO  SwAddin.cs: 339 - Loading config tree
2025-07-21 09:27:51,243 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
